number,type,name,city,latitude,longitude,result_city,result_type
26,rue,LABAT,Paris,48.889456,2.349286,Paris,housenumber
32,avenue,PARMENTIER,Paris,48.860948,2.37828,Paris,housenumber
98,quai,JEMMAPES,Paris,48.873361,2.364217,Paris,housenumber
35,rue,VAVIN,Paris,48.843105,2.329473,Paris,housenumber
12,impasse,VASSOU,Paris,48.846577,2.407322,Paris,housenumber
8,rue,ARTISTES,Paris,48.82718,2.334684,Paris,housenumber
15,rue,SAINTE-ANASTASE,Paris,48.859803,2.363061,Paris,housenumber
146,rue,CHATEAU,Paris,48.83414,2.322172,Paris,housenumber
81,rue,ORTEAUX,Paris,48.856121,2.406651,Paris,housenumber
48,rue,RANELAGH,Paris,48.854549,2.274435,Paris,housenumber
23,rue,MORILLONS,Paris,48.833932,2.297596,Paris,housenumber
198,rue,RIVOLI,Paris,48.86421,2.331134,Paris,housenumber
56,rue,CLER,Paris,48.855774,2.306821,Paris,housenumber
12,rue,DAMES,Paris,48.885436,2.325646,Paris,housenumber
83,rue,TAITBOUT,Paris,48.877162,2.335405,Paris,housenumber
72,rue,POISSONNIERS,Paris,48.89086,2.351648,Paris,housenumber
147,rue,ORDENER,Paris,48.893162,2.339044,Paris,housenumber
19,rue,CHATEAU D'EAU,Paris,48.870055,2.360206,Paris,housenumber
68,rue,NATIONALE,Paris,48.826059,2.367121,Paris,housenumber
5,rue,BRUNEL,Paris,48.876721,2.288593,Paris,housenumber
29,rue,MOLITOR,Paris,48.845112,2.262905,Paris,housenumber
26,sentier,FALAISES,Paris,48.869796,2.346258,Paris,housenumber
13,rue,DAGUERRE,Paris,48.833641,2.33027,Paris,housenumber
65,rue,JAVEL,Paris,48.845024,2.283536,Paris,housenumber
22,passage,BOUCHARDY,Paris,48.869275,2.407488,Paris,housenumber
2,rue,ÉBRE,Paris,48.851001,2.384517,Paris,housenumber
71,rue,MONCEAU,Paris,48.87922,2.313628,Paris,housenumber
29,rue,MADAME,Paris,48.849685,2.331847,Paris,housenumber
25,villa,SADI-CARNOT,Paris,48.879681,2.395138,Paris,housenumber
5,cité,DUPETIT-THOUARS,Paris,48.865932,2.362152,Paris,housenumber
98,rue,OUEST,Paris,48.834472,2.316206,Paris,housenumber
268,avenue,DAUMESNIL,Paris,48.835961,2.404833,Paris,housenumber
29,rue,REUILLY,Paris,48.847858,2.386502,Paris,housenumber
28,rue,MURILLO,Paris,48.877825,2.306066,Paris,housenumber
3,rue,SALNEUVE,Paris,48.884715,2.314604,Paris,housenumber
48,rue,ASSAS,Paris,48.846858,2.330346,Paris,housenumber
4,place,ALPES,Paris,48.832177,2.358787,Paris,housenumber
106,boulevard,HAUSSMANN,Paris,48.874662,2.321505,Paris,housenumber
21,rue,CHARLOT,Paris,48.862023,2.361489,Paris,housenumber
3,rue,LÉCLUSE,Paris,48.883498,2.325637,Paris,housenumber
13,rue,PASTEUR,Paris,48.862314,2.375602,Paris,housenumber
1,rue,ALLÉE VERTE,Paris,48.859107,2.369113,Paris,housenumber
144,avenue,MAINE,Paris,48.834545,2.323875,Paris,housenumber
39,rue,MANIN,Paris,48.879743,2.378862,Paris,housenumber
45,rue,CLÉRY,Paris,48.868744,2.348663,Paris,housenumber
8,impasse,DESGRAIS,Paris,48.891554,2.37323,Paris,housenumber
6,rue,LINCOLN,Paris,48.86996,2.302671,Paris,housenumber
15,rue,PLAISANCE,Paris,48.832564,2.319585,Paris,housenumber
39,rue,DELAMBRE,Paris,48.841318,2.325766,Paris,housenumber
18,rue,DANVILLE,Paris,48.834049,2.327307,Paris,housenumber
139,rue,LEGENDRE,Paris,48.890046,2.323815,Paris,housenumber
15,rue,ROME,Paris,48.875672,2.323731,Paris,housenumber
46,rue,RIGOLES,Paris,48.8727,2.392356,Paris,housenumber
146,rue,ORDENER,Paris,48.893579,2.337476,Paris,housenumber
4,rue,ARGENTEUIL,Paris,48.864511,2.334145,Paris,housenumber
3,rue,AMELOT,Paris,48.854981,2.369369,Paris,housenumber
2,rue,BOTZARIS,Paris,48.875856,2.381792,Paris,housenumber
33,rue,BARRAULT,Paris,48.827605,2.347215,Paris,housenumber
17,passage,WATTIAUX,Paris,48.894166,2.374926,Paris,housenumber
16,rue,GAILLON,Paris,48.86866,2.334327,Paris,housenumber
2,rue,FÉROU,Paris,48.849994,2.333939,Paris,housenumber
76,rue,ABBÉ GROULT,Paris,48.838854,2.297554,Paris,housenumber
165,rue,MÉNILMONTANT,Paris,48.870793,2.398842,Paris,housenumber
21,rue,AUBRY-LE-BOUCHER,Paris,48.860318,2.349994,Paris,housenumber
9,rue,VITAL,Paris,48.860126,2.279654,Paris,housenumber
9,rue,JOSEPH DIJON,Paris,48.893893,2.346757,Paris,housenumber
15,rue,JARDINIERS,Paris,48.834384,2.396169,Paris,housenumber
220,rue,TOLBIAC,Paris,48.826049,2.345561,Paris,housenumber
68,avenue,BOSQUET,Paris,48.854763,2.305168,Paris,housenumber
127,boulevard,MURAT,Paris,48.837258,2.259803,Paris,housenumber
6,passage,RUELLE,Paris,48.886752,2.35856,Paris,housenumber
23,rue,LA TOUR D'AUVERGNE,Paris,48.859466,2.282358,Paris,housenumber
18,rue,NEVERS,Paris,48.855554,2.338964,Paris,housenumber
67,avenue,BRETEUIL,Paris,48.847901,2.312197,Paris,housenumber
52,rue,VICTOIRE,Paris,48.875272,2.335058,Paris,housenumber
4,rue,BEAUTREILLIS,Paris,48.852252,2.362926,Paris,housenumber
21,rue,FEUILLANTINES,Paris,48.841969,2.341466,Paris,housenumber
40,rue,ROMAINVILLE,Paris,48.877388,2.400465,Paris,housenumber
28,rue,ÉCHIQUIER,Paris,48.871526,2.350662,Paris,housenumber
45,rue,HARPE,Paris,48.851765,2.344083,Paris,housenumber
9,rue,CASIMIR PÉRIER,Paris,48.858363,2.319735,Paris,housenumber
13,rue,SIMART,Paris,48.890232,2.348605,Paris,housenumber
9,rue,BASFROI,Paris,48.854073,2.379872,Paris,housenumber
58,rue,SAINT-LOUIS en l'ILE,Paris,48.852116,2.355899,Paris,housenumber
7,rue,HAVRE,Paris,48.874717,2.326651,Paris,housenumber
14,rue,VICQ d'AZIR,Paris,48.876066,2.370057,Paris,housenumber
59,rue,BATIGNOLLES,Paris,48.886068,2.31892,Paris,housenumber
17,rue,TERRAGE,Paris,48.877245,2.362995,Paris,housenumber
13,rue,PRINCESSE,Paris,48.852123,2.33458,Paris,housenumber
26,avenue,TERNES,Paris,48.878686,2.294831,Paris,housenumber
16,rue,BERNARD PALISSY,Paris,48.853173,2.331404,Paris,housenumber
6,rue,JEANNE HACHETTE,Paris,48.84098,2.298319,Paris,housenumber
21,rue,JEAN BEAUSSIRE,Paris,48.854849,2.368306,Paris,housenumber
4,rue,MAUBEUGE,Paris,48.876193,2.340738,Paris,housenumber
68,rue,LÉVIS,Paris,48.884165,2.313035,Paris,housenumber
44,rue,PROVENCE,Paris,48.874267,2.336076,Paris,housenumber
5,passage,LIGNER,Paris,48.858489,2.377439,Paris,housenumber
3,passage,ENTREPRENEURS,Paris,48.844369,2.292605,Paris,housenumber
89,rue,LEPIC,Paris,48.887112,2.337885,Paris,housenumber
9,boulevard,CAPUCINES,Paris,48.870605,2.333035,Paris,housenumber
38,rue,GALILÉE,Paris,48.869881,2.296387,Paris,housenumber
13,rue,JACQUEMONT,Paris,48.887876,2.322746,Paris,housenumber
9,rue,DEJEAN,Paris,48.88743,2.350112,Paris,housenumber
23,rue,JUSSIEU,Paris,48.846595,2.354178,Paris,housenumber
300,rue,BELLEVILLE,Paris,48.87639,2.404328,Paris,housenumber
23,rue,LEPIC,Paris,48.885296,2.334095,Paris,housenumber
1,rue,FERRONNERIE,Paris,48.860144,2.348145,Paris,housenumber
8,villa,SADI-CARNOT,Paris,48.880069,2.395019,Paris,housenumber
81,rue,ROCHECHOUART,Paris,48.882313,2.346563,Paris,housenumber
52,rue,MYRHA,Paris,48.886972,2.352173,Paris,housenumber
219,boulevard,VOLTAIRE,Paris,48.851792,2.390528,Paris,housenumber
27,rue,BASSANO,Paris,48.870345,2.298781,Paris,housenumber
54,rue,GOUTTE D'OR,Paris,48.885264,2.350059,Paris,housenumber
59,avenue,OBSERVATOIRE,Paris,48.837056,2.336837,Paris,housenumber
10,boulevard,SAINT-DENIS,Paris,48.869435,2.35468,Paris,housenumber
113,avenue,CLICHY,Paris,48.889694,2.321483,Paris,housenumber
6,rue,PIERRE LEROUX,Paris,48.849977,2.31869,Paris,housenumber
4,rue,ARQUEBUSIERS,Paris,48.859528,2.366761,Paris,housenumber
3,rue,BERVIC,Paris,48.884003,2.348968,Paris,housenumber
31,boulevard,SAINT-GERMAIN,Paris,48.849393,2.351944,Paris,housenumber
50,rue,LAMARTINE,Paris,48.87666,2.340219,Paris,housenumber
8,rue,GAY-LUSSAC,Paris,48.845782,2.34115,Paris,housenumber
10,rue,LEBOUIS,Paris,48.83649,2.321789,Paris,housenumber
97,rue,TURENNE,Paris,48.86146,2.36449,Paris,housenumber
1,rue,ALEXANDRE DUMAS,Paris,48.852886,2.388945,Paris,housenumber
24,rue,CANETTES,Paris,48.851652,2.333686,Paris,housenumber
18,boulevard,RICHARD LENOIR,Paris,48.855372,2.370577,Paris,housenumber
29,rue,POISSONNIERS,Paris,48.887671,2.35114,Paris,housenumber
9,rue,PRADIER,Paris,48.875109,2.381349,Paris,housenumber
12,rue,FAUBOURG SAINT-DENIS,Paris,48.870272,2.353053,Paris,housenumber
29,rue,CHATEAU-LANDON,Paris,48.883119,2.363704,Paris,housenumber
12,rue,VITRUVE,Paris,48.856422,2.402155,Paris,housenumber
38,avenue,FRIEDLAND,Paris,48.874269,2.298214,Paris,housenumber
3,rue,ASSELIN,Paris,48.835268,2.322895,Paris,housenumber
12,rue,GRENÉTA,Paris,48.865282,2.35168,Paris,housenumber
75,rue,CLAUDE BERNARD,Paris,48.841101,2.343669,Paris,housenumber
1,rue,CHEMIN-VERT,Paris,48.857132,2.368601,Paris,housenumber
9,cour,PETITES ÉCURIES,Paris,48.872724,2.352179,Paris,housenumber
46,rue,POMPE,Paris,48.861628,2.275798,Paris,housenumber
22,rue,MULLER,Paris,48.886636,2.345945,Paris,housenumber
124,rue,ABBÉ GROULT,Paris,48.836632,2.300849,Paris,housenumber
4,rue,BAUDELIQUE,Paris,48.892285,2.347198,Paris,housenumber
369,rue,VAUGIRARD,Paris,48.836421,2.295131,Paris,housenumber
53,rue,ALEXANDRE DUMAS,Paris,48.854143,2.394925,Paris,housenumber
8,rue,HAVRE,Paris,48.874803,2.326933,Paris,housenumber
44,rue,EMÉRIAU,Paris,48.849349,2.285714,Paris,housenumber
46,rue,BELLECHASSE,Paris,48.857338,2.321886,Paris,housenumber
24,rue,DENFERT-ROCHEREAU,Paris,48.833881,2.330987,Paris,housenumber
85,rue,POMPE,Paris,48.864565,2.27797,Paris,housenumber
86,rue,DUNKERQUE,Paris,48.882731,2.34489,Paris,housenumber
15,rue,AMÉLIE,Paris,48.858669,2.307682,Paris,housenumber
14,rue,GAUTHEY,Paris,48.891439,2.320339,Paris,housenumber
303,rue,SAINT-JACQUES,Paris,48.839377,2.340068,Paris,housenumber
51,rue,NATIONALE,Paris,48.825008,2.367422,Paris,housenumber
18,passage,CHANTIER,Paris,48.851514,2.37352,Paris,housenumber
89,rue,ROCHER,Paris,48.880571,2.3171,Paris,housenumber
32,avenue,LA MOTTE-PICQUET,Paris,48.855421,2.306883,Paris,housenumber
99,rue,GLACIÈRE,Paris,48.828387,2.342785,Paris,housenumber
50,rue,AMPÈRE,Paris,48.885398,2.300689,Paris,housenumber
38,rue,ALÉSIA,Paris,48.827923,2.329523,Paris,housenumber
29,quai,AUSTERLITZ,Paris,48.839257,2.371285,Paris,housenumber
36,avenue,MAINE,Paris,48.840887,2.321221,Paris,housenumber
4,rue,BURQ,Paris,48.8858,2.336117,Paris,housenumber
8,rue,CHEVERUS,Paris,48.87762,2.331654,Paris,housenumber
3,passage,MARCHÉ DES PATRIARCHES,Paris,48.841119,2.350364,Paris,housenumber
43,rue,SAINT-DENIS,Paris,48.860283,2.348186,Paris,housenumber
21,rue,PLANTES,Paris,48.830336,2.3237,Paris,housenumber
10,rue,TERRES-AU-CURÉ,Paris,48.824077,2.372349,Paris,housenumber
1,rue,SOPHIE GERMAIN,Paris,48.830677,2.331128,Paris,housenumber
51,rue,MOULIN DES PRÉS,Paris,48.827137,2.353237,Paris,housenumber
311,rue,BELLEVILLE,Paris,48.87646,2.403412,Paris,housenumber
60,boulevard,STRASBOURG,Paris,48.873781,2.356988,Paris,housenumber
17,rue,BALZAC,Paris,48.875035,2.301918,Paris,housenumber
18,rue,DECRÈS,Paris,48.832985,2.314756,Paris,housenumber
6,rue,STÉPHENSON,Paris,48.885621,2.3568,Paris,housenumber
10,rue,MIGNOTTES,Paris,48.879864,2.391837,Paris,housenumber
17,rue,CLIGNANCOURT,Paris,48.885036,2.347093,Paris,housenumber
11,impasse,MASSONET,Paris,48.895702,2.351265,Paris,housenumber
38,rue,GAUTHEY,Paris,48.892668,2.321361,Paris,housenumber
12,rue,DOME,Paris,48.871778,2.291106,Paris,housenumber
31,rue,HERMEL,Paris,48.892116,2.344738,Paris,housenumber
14,boulevard,MORLAND,Paris,48.84921,2.364483,Paris,housenumber
7,rue,GARANCIÈRE,Paris,48.850486,2.335852,Paris,housenumber
19,rue,DUPHOT,Paris,48.868572,2.32541,Paris,housenumber
27,rue,ARCHIVES,Paris,48.859127,2.355758,Paris,housenumber
13,avenue,EYLAU,Paris,48.864121,2.285204,Paris,housenumber
19,rue,SAINT-LOUIS en l'ILE,Paris,48.851202,2.358167,Paris,housenumber
34,rue,RICHELIEU,Paris,48.86558,2.336892,Paris,housenumber
49,rue,TURBIGO,Paris,48.865315,2.354986,Paris,housenumber
182,avenue,VERSAILLES,Paris,48.839615,2.262204,Paris,housenumber
38,rue,CAMPO-FORMIO,Paris,48.835014,2.35936,Paris,housenumber
25,rue,TROIS BORNES,Paris,48.866989,2.373502,Paris,housenumber
39,rue,VALOIS,Paris,48.865582,2.338963,Paris,housenumber
211,rue,TOLBIAC,Paris,48.825559,2.347512,Paris,housenumber
5,impasse,DELIGNY,Paris,48.896388,2.322689,Paris,housenumber
320,rue,PYRÉNÉES,Paris,48.872803,2.390977,Paris,housenumber
32,boulevard,TEMPLE,Paris,48.865149,2.365838,Paris,housenumber
1,passage,PERREUX,Paris,48.867777,2.404102,Paris,housenumber
29,boulevard,LA TOUR-MAUBOURG,Paris,48.859639,2.310338,Paris,housenumber
47,rue,MALTE,Paris,48.865803,2.367609,Paris,housenumber
3,rue,JARDINET,Paris,48.852515,2.340249,Paris,housenumber
6,passage,DRIANCOURT,Paris,48.849369,2.380519,Paris,housenumber
16,rue,N.-D. DE LORETTE,Paris,48.877778,2.338295,Paris,housenumber
106,rue,VIEILLE DU TEMPLE,Paris,48.86078,2.362445,Paris,housenumber
380,rue,VAUGIRARD,Paris,48.833154,2.288847,Paris,housenumber
126,boulevard,RICHARD LENOIR,Paris,48.865319,2.370463,Paris,housenumber
96,rue,MOUFFETARD,Paris,48.841499,2.349569,Paris,housenumber
22,rue,JEAN GOUJON,Paris,48.865948,2.306544,Paris,housenumber
116,rue,SAINT-MAUR,Paris,48.867062,2.37623,Paris,housenumber
23,rue,CINQ-DIAMANTS,Paris,48.828757,2.350794,Paris,housenumber
20,rue,CAMBRONNE,Paris,48.84645,2.301538,Paris,housenumber
2,passage,SIMONET,Paris,48.843808,2.388126,Paris,housenumber
11,impasse,SAINT-CHARLES,Paris,48.850858,2.289372,Paris,housenumber
49,rue,SAINT-ROCH,Paris,48.866665,2.333017,Paris,housenumber
9,rue,SAIGON,Paris,48.874411,2.290172,Paris,housenumber
11,passage,LIGNER,Paris,48.870656,2.374321,Paris,housenumber
24,rue,PASCAL,Paris,48.837785,2.349214,Paris,housenumber
16,cité,BISSON,Paris,48.870735,2.38118,Paris,housenumber
22,rue,DUNKERQUE,Paris,48.880436,2.35328,Paris,housenumber
5,rue,TOUR,Paris,48.858786,2.283838,Paris,housenumber
7,rue,BOURSE,Paris,48.869468,2.339364,Paris,housenumber
4,rue,FORGE-ROYALE,Paris,48.850691,2.380237,Paris,housenumber
83,rue,OLIVIER DE SERRES,Paris,48.832586,2.293963,Paris,housenumber
63,rue,MÉNILMONTANT,Paris,48.868214,2.387485,Paris,housenumber
25,rue,MADEMOISELLE,Paris,48.84367,2.295429,Paris,housenumber
88,rue,MARE,Paris,48.873292,2.389,Paris,housenumber
8,rue,LILAS,Paris,48.878476,2.395956,Paris,housenumber
23,rue,MYRHA,Paris,48.88713,2.354338,Paris,housenumber
12,rue,LAURENT PICHAT,Paris,48.873803,2.282389,Paris,housenumber
2,rue,CAPLAT,Paris,48.884359,2.352468,Paris,housenumber
99,rue,PHILIPPE DE GIRARD,Paris,48.889371,2.360371,Paris,housenumber
65,rue,DOUDEAUVILLE,Paris,48.888243,2.351101,Paris,housenumber
281,rue,VAUGIRARD,Paris,48.839413,2.301577,Paris,housenumber
130,rue,CLIGNANCOURT,Paris,48.894405,2.349479,Paris,housenumber
11,rue,ABBÉ DE L'ÉPÉE,Paris,48.843422,2.341192,Paris,housenumber
26,rue,YVETTE,Paris,48.853439,2.266566,Paris,housenumber
10,rue,CHARTRES,Paris,48.884502,2.354986,Paris,housenumber
99,rue,FOLIE-MÉRICOURT,Paris,48.867892,2.368581,Paris,housenumber
23,rue,LAVANDIÈRES-Ste-OPPORTUNE,Paris,48.859278,2.346527,Paris,housenumber
24,passage,DOUDEAUVILLE,Paris,48.888822,2.35651,Paris,housenumber
149,avenue,CHOISY,Paris,48.827661,2.358537,Paris,housenumber
84,rue,BAGNOLET,Paris,48.858693,2.401411,Paris,housenumber
24,rue,SAINT-DIDIER,Paris,48.866274,2.287223,Paris,housenumber
3,rue,PY,Paris,48.863854,2.407306,Paris,housenumber
33,avenue,OPÉRA,Paris,48.867775,2.333311,Paris,housenumber
18,rue,MONTBRUN,Paris,48.828521,2.330077,Paris,housenumber
133,rue,DAMRÉMONT,Paris,48.896516,2.33817,Paris,housenumber
41,rue,DAGUERRE,Paris,48.834509,2.327955,Paris,housenumber
3,place,VICTOIRES,Paris,48.86539,2.341177,Paris,housenumber
36,rue,BOURET,Paris,48.881856,2.373769,Paris,housenumber
82,rue,BONAPARTE,Paris,48.849828,2.332573,Paris,housenumber
7,rue,PAULY,Paris,48.830645,2.312806,Paris,housenumber
7,rue,BOULARD,Paris,48.834564,2.329608,Paris,housenumber
18,rue,LE REGRATTIER,Paris,48.852268,2.354758,Paris,housenumber
6,cité,MALESHERBES,Paris,48.881025,2.339433,Paris,housenumber
13,rue,LAHIRE,Paris,48.829657,2.366461,Paris,housenumber
94,boulevard,MALESHERBES,Paris,48.881104,2.312526,Paris,housenumber
49,rue,ABOUKIR,Paris,48.867393,2.345621,Paris,housenumber
63,rue,CHAPELLE,Paris,48.895712,2.35877,Paris,housenumber
64,rue,CÉVENNES,Paris,48.841808,2.282015,Paris,housenumber
9,rue,LORRAINE,Paris,48.884948,2.383787,Paris,housenumber
252,rue,SAINT-MARTIN,Paris,48.865232,2.353602,Paris,housenumber
39,rue,COMPANS,Paris,48.877961,2.393232,Paris,housenumber
72,avenue,SAINT-MANDE,Paris,48.84461,2.404027,Paris,housenumber
48,rue,ABBÉ GROULT,Paris,48.840323,2.295746,Paris,housenumber
41,rue,ROUELLE,Paris,48.84965,2.289402,Paris,housenumber
9,rue,JURA,Paris,48.837428,2.356133,Paris,housenumber
4,rue,THANN,Paris,48.881135,2.309553,Paris,housenumber
1,rue,GAGER GABILLOT,Paris,48.837975,2.307086,Paris,housenumber
8,rue,CURIAL,Paris,48.890032,2.371789,Paris,housenumber
24,rue,TOUR,Paris,48.859323,2.282945,Paris,housenumber
22,rue,TOCQUEVILLE,Paris,48.88303,2.313218,Paris,housenumber
1,rue et place,BRÉDA,Paris,48.843775,2.330556,Paris,housenumber
47,rue,FRANÇOIS Ier,Paris,48.869039,2.302868,Paris,housenumber
79,rue,SÈVRES,Paris,48.849618,2.323134,Paris,housenumber
5,passage,RETRAIT,Paris,48.869462,2.394448,Paris,housenumber
42,rue,PHILIPPE DE GIRARD,Paris,48.884879,2.361463,Paris,housenumber
15,rue,JACQUES KABLÉ,Paris,48.886057,2.361605,Paris,housenumber
1,rue,S- SAINT-RUSTIQUE,Paris,48.88691,2.341149,Paris,housenumber
35,rue,VIGNOLES,Paris,48.853972,2.399692,Paris,housenumber
2,boulevard,HENRI IV,Paris,48.850757,2.361711,Paris,housenumber
20,rue,BERLIOZ,Paris,48.875522,2.282819,Paris,housenumber
37,boulevard,EXELMANS,Paris,48.841416,2.263224,Paris,housenumber
2,rue,GRIL,Paris,48.841132,2.354879,Paris,housenumber
1,rue,MEAUX,Paris,48.878542,2.370731,Paris,housenumber
1,boulevard,GOUVION-ST-CYR,Paris,48.88547,2.291638,Paris,housenumber
2,rue,LÉONIE,Paris,48.83328,2.319552,Paris,housenumber
3,rue,HANOVRE,Paris,48.870141,2.335517,Paris,housenumber
4,rue,VANVES,Paris,48.826572,2.304347,Paris,housenumber
1,rue,TOUSSAINT-FÉRON,Paris,48.827144,2.358803,Paris,housenumber
20,rue,MADRID,Paris,48.878216,2.319283,Paris,housenumber
95,boulevard,EXELMANS,Paris,48.844638,2.258411,Paris,housenumber
175,avenue,CLICHY,Paris,48.892653,2.316349,Paris,housenumber
40,rue,BIENFAISANCE,Paris,48.876622,2.315278,Paris,housenumber
34,rue,CHINE,Paris,48.868783,2.397453,Paris,housenumber
45,boulevard,VOLTAIRE,Paris,48.863738,2.370479,Paris,housenumber
9,passage,DULAC,Paris,48.852309,2.391072,Paris,housenumber
7,rue,OBERKAMPF,Paris,48.863032,2.368103,Paris,housenumber
43,rue,MONTAGNE-Ste-GENEVIÈVE,Paris,48.847156,2.348214,Paris,housenumber
26,rue,LAPPE,Paris,48.853436,2.37316,Paris,housenumber
21,rue,BOURDONNAIS,Paris,48.859262,2.34423,Paris,housenumber
41,rue,DUÉE,Paris,48.872096,2.397539,Paris,housenumber
31,rue,GALANDE,Paris,48.85126,2.347609,Paris,housenumber
10,rue,INDUSTRIE,Paris,48.822617,2.357029,Paris,housenumber
29,rue,PIAT,Paris,48.871667,2.384927,Paris,housenumber
77,rue,BUZENVAL,Paris,48.853468,2.400262,Paris,housenumber
19,rue,MATHURINS,Paris,48.873054,2.32726,Paris,housenumber
30,rue,SAUSSURE,Paris,48.884322,2.316175,Paris,housenumber
8,rue,JEAN COTTIN,Paris,48.893724,2.361687,Paris,housenumber
24,rue,SPONTINI,Paris,48.869762,2.278146,Paris,housenumber
9,rue,ALLÉE VERTE,Paris,48.859614,2.370975,Paris,housenumber
65,rue,ALLERAY,Paris,48.83646,2.307219,Paris,housenumber
3,impasse,ONFROY,Paris,48.824437,2.35584,Paris,housenumber
4,rue,JUILLET,Paris,48.867113,2.392386,Paris,housenumber
18,rue,BELLEVUE,Paris,48.879487,2.39459,Paris,housenumber
9,rue,CLAUZEL,Paris,48.879056,2.338657,Paris,housenumber
36,rue,ANNELETS,Paris,48.878639,2.389763,Paris,housenumber
13,rue,MONTMORENCY,Paris,48.862857,2.355734,Paris,housenumber
78,rue,GERGOVIE,Paris,48.831883,2.317577,Paris,housenumber
91,avenue,HENRI MARTIN,Paris,48.86407,2.273584,Paris,housenumber
10,rue,MARTIN BERNARD,Paris,48.826792,2.350647,Paris,housenumber
7,rue,RUTY,Paris,48.828079,2.316651,Paris,housenumber
21,rue et place,BRÉDA,Paris,48.842791,2.329969,Paris,housenumber
17,rue,LOUIS BRAILLE,Paris,48.839792,2.402322,Paris,housenumber
87,rue,FLANDRE,Paris,48.88951,2.374863,Paris,housenumber
107,rue,PRONY,Paris,48.884635,2.298441,Paris,housenumber
9,rue,DELAMBRE,Paris,48.841682,2.328429,Paris,housenumber
53,rue,TOUR,Paris,48.860761,2.279969,Paris,housenumber
60,rue,GAY-LUSSAC,Paris,48.842311,2.34289,Paris,housenumber
91,rue,FLANDRE,Paris,48.889668,2.375063,Paris,housenumber
3,rue,SAINT-MARTIN,Paris,48.858269,2.349624,Paris,housenumber
27,rue,BEAUREPAIRE,Paris,48.871246,2.3641,Paris,housenumber
147,rue,SAINT-DOMINIQUE,Paris,48.857762,2.300641,Paris,housenumber
65,rue,VICTOIRE,Paris,48.875171,2.333805,Paris,housenumber
27,rue,LANTIEZ,Paris,48.89512,2.323822,Paris,housenumber
7,rue,GODEFROY,Paris,48.831942,2.357841,Paris,housenumber
5,rue,BOUDREAU,Paris,48.872157,2.329313,Paris,housenumber
46,rue,AVRON,Paris,48.851966,2.402515,Paris,housenumber
6,rue,CHOISEUL,Paris,48.869285,2.336014,Paris,housenumber
118,rue,BELLEVILLE,Paris,48.874634,2.388116,Paris,housenumber
51,rue,LISBONNE,Paris,48.877334,2.307862,Paris,housenumber
1,rue,SAINT-SÉBASTIEN,Paris,48.860813,2.367644,Paris,housenumber
23,rue,CAULAINCOURT,Paris,48.887694,2.333361,Paris,housenumber
78,rue,SEINE,Paris,48.851622,2.336967,Paris,housenumber
99,rue,AMELOT,Paris,48.861141,2.367638,Paris,housenumber
65,rue,LABROUSTE,Paris,48.832123,2.306581,Paris,housenumber
167,boulevard,VOLTAIRE,Paris,48.854634,2.385757,Paris,housenumber
2,cour,DRAGON,Paris,48.853985,2.331398,Paris,housenumber
114,boulevard,RICHARD LENOIR,Paris,48.8645,2.371101,Paris,housenumber
6,rue,JACQUEMONT,Paris,48.888369,2.323149,Paris,housenumber
13,rue,TIPHAINE,Paris,48.849046,2.295901,Paris,housenumber
11,place,COMMERCE,Paris,48.845263,2.293003,Paris,housenumber
6,quai,CÉLESTINS,Paris,48.851943,2.361611,Paris,housenumber
4,rue,PERDONNET,Paris,48.88306,2.359698,Paris,housenumber
46,rue,GASSENDI,Paris,48.83309,2.325354,Paris,housenumber
13,passage,FAVORITES,Paris,48.852411,2.391613,Paris,housenumber
20,rue,LISBONNE,Paris,48.877801,2.315031,Paris,housenumber
23,avenue,RAPP,Paris,48.859796,2.301099,Paris,housenumber
2,rue,FREYCINET,Paris,48.865264,2.298827,Paris,housenumber
40,quai,AUTEUIL,Paris,48.847753,2.265845,Paris,housenumber
49,rue,MADAME,Paris,48.84823,2.331737,Paris,housenumber
21,rue,TOMBE-ISSOIRE,Paris,48.832173,2.335542,Paris,housenumber
25,rue,ACACIAS,Paris,48.877019,2.29178,Paris,housenumber
50,avenue,HOCHE,Paris,48.875447,2.298554,Paris,housenumber
152,boulevard,GRENELLE,Paris,48.848275,2.299763,Paris,housenumber
