,candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
381,Donald Trump,2020-04-27,58.03267,Alabama,2020,,,,
382,Joseph R. Biden Jr.,2020-04-26,38.36283,Alabama,2020,,,,
383,Donald Trump,2020-04-26,58.07116,Alabama,2020,,,,
384,Joseph R. Biden Jr.,2020-04-25,38.39729,Alabama,2020,,,,
385,Donald Trump,2020-04-25,58.09285,Alabama,2020,,,,
386,Joseph R. Biden Jr.,2020-04-24,38.37817,Alabama,2020,,,,
387,Donald Trump,2020-04-24,58.2428,Alabama,2020,,,,
388,Joseph R. Biden Jr.,2020-04-23,38.37817,Alabama,2020,,,,
389,Donald Trump,2020-04-23,58.2428,Alabama,2020,,,,
390,Joseph R. Biden Jr.,2020-04-22,38.37817,Alabama,2020,,,,
391,Donald Trump,2020-04-22,58.2428,Alabama,2020,,,,
392,Joseph R. Biden Jr.,2020-04-21,38.37817,Alabama,2020,,,,
393,Donald Trump,2020-04-21,58.2428,Alabama,2020,,,,
394,Joseph R. Biden Jr.,2020-04-20,38.29927,Alabama,2020,,,,
395,Donald Trump,2020-04-20,58.402,Alabama,2020,,,,
396,Joseph R. Biden Jr.,2020-04-19,38.23854,Alabama,2020,,,,
397,Donald Trump,2020-04-19,58.53298,Alabama,2020,,,,
398,Joseph R. Biden Jr.,2020-04-18,38.24128,Alabama,2020,,,,
399,Donald Trump,2020-04-18,58.62004,Alabama,2020,,,,
400,Joseph R. Biden Jr.,2020-04-17,38.165,Alabama,2020,,,,
401,Donald Trump,2020-04-17,58.60684,Alabama,2020,,,,
402,Joseph R. Biden Jr.,2020-04-16,38.15752,Alabama,2020,,,,
403,Donald Trump,2020-04-16,58.58776,Alabama,2020,,,,
404,Joseph R. Biden Jr.,2020-04-15,37.99491,Alabama,2020,,,,
405,Donald Trump,2020-04-15,58.43251,Alabama,2020,,,,
406,Joseph R. Biden Jr.,2020-04-14,37.76068,Alabama,2020,,,,
407,Donald Trump,2020-04-14,58.58034,Alabama,2020,,,,
408,Joseph R. Biden Jr.,2020-04-13,37.58122,Alabama,2020,,,,
409,Donald Trump,2020-04-13,58.53407,Alabama,2020,,,,
410,Joseph R. Biden Jr.,2020-04-12,37.58134,Alabama,2020,,,,
411,Donald Trump,2020-04-12,58.53412,Alabama,2020,,,,
412,Joseph R. Biden Jr.,2020-04-11,37.7736,Alabama,2020,,,,
413,Donald Trump,2020-04-11,58.11115,Alabama,2020,,,,
414,Joseph R. Biden Jr.,2020-04-10,37.83937,Alabama,2020,,,,
415,Donald Trump,2020-04-10,58.12106,Alabama,2020,,,,
416,Joseph R. Biden Jr.,2020-04-09,37.90387,Alabama,2020,,,,
417,Donald Trump,2020-04-09,58.14983,Alabama,2020,,,,
418,Joseph R. Biden Jr.,2020-04-08,37.90506,Alabama,2020,,,,
419,Donald Trump,2020-04-08,58.1551,Alabama,2020,,,,
420,Joseph R. Biden Jr.,2020-04-07,37.88539,Alabama,2020,,,,
421,Donald Trump,2020-04-07,58.1825,Alabama,2020,,,,
422,Joseph R. Biden Jr.,2020-04-06,38.2012,Alabama,2020,,,,
423,Donald Trump,2020-04-06,58.11136,Alabama,2020,,,,
424,Joseph R. Biden Jr.,2020-04-05,38.07277,Alabama,2020,,,,
425,Donald Trump,2020-04-05,58.20308,Alabama,2020,,,,
426,Joseph R. Biden Jr.,2020-04-04,38.04031,Alabama,2020,,,,
427,Donald Trump,2020-04-04,58.15678,Alabama,2020,,,,
428,Joseph R. Biden Jr.,2020-04-03,38.04546,Alabama,2020,,,,
429,Donald Trump,2020-04-03,58.19347,Alabama,2020,,,,
430,Joseph R. Biden Jr.,2020-04-02,38.24648,Alabama,2020,,,,
431,Donald Trump,2020-04-02,58.24221,Alabama,2020,,,,
432,Joseph R. Biden Jr.,2020-04-01,38.24648,Alabama,2020,,,,
433,Donald Trump,2020-04-01,58.24221,Alabama,2020,,,,
434,Joseph R. Biden Jr.,2020-03-31,38.28572,Alabama,2020,,,,
435,Donald Trump,2020-03-31,58.28249,Alabama,2020,,,,
436,Joseph R. Biden Jr.,2020-03-30,38.35308,Alabama,2020,,,,
437,Donald Trump,2020-03-30,58.30669,Alabama,2020,,,,
438,Joseph R. Biden Jr.,2020-03-29,38.46451,Alabama,2020,,,,
439,Donald Trump,2020-03-29,58.32366,Alabama,2020,,,,
440,Joseph R. Biden Jr.,2020-03-28,38.49376,Alabama,2020,,,,
441,Donald Trump,2020-03-28,58.35417,Alabama,2020,,,,
442,Joseph R. Biden Jr.,2020-03-27,38.53601,Alabama,2020,,,,
443,Donald Trump,2020-03-27,58.46116,Alabama,2020,,,,
444,Joseph R. Biden Jr.,2020-03-26,38.53601,Alabama,2020,,,,
445,Donald Trump,2020-03-26,58.46116,Alabama,2020,,,,
446,Joseph R. Biden Jr.,2020-03-25,38.41365,Alabama,2020,,,,
447,Donald Trump,2020-03-25,58.43145,Alabama,2020,,,,
448,Joseph R. Biden Jr.,2020-03-24,38.39019,Alabama,2020,,,,
449,Donald Trump,2020-03-24,58.22153,Alabama,2020,,,,
450,Joseph R. Biden Jr.,2020-03-23,38.61094,Alabama,2020,,,,
451,Donald Trump,2020-03-23,58.76164,Alabama,2020,,,,
452,Joseph R. Biden Jr.,2020-03-22,38.6665,Alabama,2020,,,,
453,Donald Trump,2020-03-22,58.89537,Alabama,2020,,,,
454,Joseph R. Biden Jr.,2020-03-21,38.73964,Alabama,2020,,,,
455,Donald Trump,2020-03-21,58.7887,Alabama,2020,,,,
456,Joseph R. Biden Jr.,2020-03-20,38.74162,Alabama,2020,,,,
457,Donald Trump,2020-03-20,58.79216,Alabama,2020,,,,
458,Joseph R. Biden Jr.,2020-03-19,38.75629,Alabama,2020,,,,
459,Donald Trump,2020-03-19,58.81052,Alabama,2020,,,,
460,Joseph R. Biden Jr.,2020-03-18,38.49648,Alabama,2020,,,,
461,Donald Trump,2020-03-18,58.52313,Alabama,2020,,,,
462,Joseph R. Biden Jr.,2020-03-17,38.49648,Alabama,2020,,,,
463,Donald Trump,2020-03-17,58.52313,Alabama,2020,,,,
464,Joseph R. Biden Jr.,2020-03-16,38.49543,Alabama,2020,,,,
465,Donald Trump,2020-03-16,58.55539,Alabama,2020,,,,
466,Joseph R. Biden Jr.,2020-03-15,38.55511,Alabama,2020,,,,
467,Donald Trump,2020-03-15,58.76363,Alabama,2020,,,,
468,Joseph R. Biden Jr.,2020-03-14,38.60766,Alabama,2020,,,,
469,Donald Trump,2020-03-14,58.78877,Alabama,2020,,,,
470,Joseph R. Biden Jr.,2020-03-13,38.60841,Alabama,2020,,,,
471,Donald Trump,2020-03-13,58.7922,Alabama,2020,,,,
472,Joseph R. Biden Jr.,2020-03-12,38.45166,Alabama,2020,,,,
473,Donald Trump,2020-03-12,58.81475,Alabama,2020,,,,
474,Joseph R. Biden Jr.,2020-03-11,38.40749,Alabama,2020,,,,
475,Donald Trump,2020-03-11,58.75452,Alabama,2020,,,,
476,Joseph R. Biden Jr.,2020-03-10,38.52931,Alabama,2020,,,,
477,Donald Trump,2020-03-10,58.56458,Alabama,2020,,,,
478,Joseph R. Biden Jr.,2020-03-09,38.56548,Alabama,2020,,,,
479,Donald Trump,2020-03-09,58.60071,Alabama,2020,,,,
480,Joseph R. Biden Jr.,2020-03-08,38.67921,Alabama,2020,,,,
481,Donald Trump,2020-03-08,58.71593,Alabama,2020,,,,
482,Joseph R. Biden Jr.,2020-03-07,38.61198,Alabama,2020,,,,
483,Donald Trump,2020-03-07,59.14019,Alabama,2020,,,,
484,Joseph R. Biden Jr.,2020-03-06,38.37094,Alabama,2020,,,,
485,Donald Trump,2020-03-06,59.25857,Alabama,2020,,,,
486,Joseph R. Biden Jr.,2020-03-05,38.37068,Alabama,2020,,,,
487,Donald Trump,2020-03-05,59.25889,Alabama,2020,,,,
488,Joseph R. Biden Jr.,2020-03-04,38.3974,Alabama,2020,,,,
489,Donald Trump,2020-03-04,59.22992,Alabama,2020,,,,
490,Joseph R. Biden Jr.,2020-03-03,38.39524,Alabama,2020,,,,
491,Donald Trump,2020-03-03,59.23409,Alabama,2020,,,,
492,Joseph R. Biden Jr.,2020-03-02,38.38627,Alabama,2020,,,,
493,Donald Trump,2020-03-02,59.23489,Alabama,2020,,,,
494,Joseph R. Biden Jr.,2020-03-01,38.38301,Alabama,2020,,,,
495,Donald Trump,2020-03-01,59.23509,Alabama,2020,,,,
496,Joseph R. Biden Jr.,2020-02-29,38.38301,Alabama,2020,,,,
497,Donald Trump,2020-02-29,59.23509,Alabama,2020,,,,
498,Joseph R. Biden Jr.,2020-02-28,38.3919,Alabama,2020,,,,
499,Donald Trump,2020-02-28,59.17695,Alabama,2020,,,,
500,Joseph R. Biden Jr.,2020-02-27,38.22156,Alabama,2020,,,,
501,Donald Trump,2020-02-27,59.14228,Alabama,2020,,,,
502,Joseph R. Biden Jr.,2020-11-03,43.57005,Alaska,2020,,,,
503,Donald Trump,2020-11-03,51.23236,Alaska,2020,,,,
504,Joseph R. Biden Jr.,2020-11-02,43.57005,Alaska,2020,,,,
505,Donald Trump,2020-11-02,51.23236,Alaska,2020,,,,
506,Joseph R. Biden Jr.,2020-11-01,43.43499,Alaska,2020,,,,
507,Donald Trump,2020-11-01,51.22448,Alaska,2020,,,,
508,Joseph R. Biden Jr.,2020-10-31,43.44595,Alaska,2020,,,,
509,Donald Trump,2020-10-31,50.95493,Alaska,2020,,,,
510,Joseph R. Biden Jr.,2020-10-30,43.23717,Alaska,2020,,,,
511,Donald Trump,2020-10-30,51.08545,Alaska,2020,,,,
512,Joseph R. Biden Jr.,2020-10-29,43.3621,Alaska,2020,,,,
513,Donald Trump,2020-10-29,50.82158,Alaska,2020,,,,
514,Joseph R. Biden Jr.,2020-10-28,43.2438,Alaska,2020,,,,
515,Donald Trump,2020-10-28,49.81831,Alaska,2020,,,,
516,Joseph R. Biden Jr.,2020-10-27,43.36051,Alaska,2020,,,,
517,Donald Trump,2020-10-27,49.68777,Alaska,2020,,,,
518,Joseph R. Biden Jr.,2020-10-26,43.33102,Alaska,2020,,,,
519,Donald Trump,2020-10-26,49.62897,Alaska,2020,,,,
520,Joseph R. Biden Jr.,2020-10-25,43.39491,Alaska,2020,,,,
521,Donald Trump,2020-10-25,49.51553,Alaska,2020,,,,
522,Joseph R. Biden Jr.,2020-10-24,43.40443,Alaska,2020,,,,
523,Donald Trump,2020-10-24,49.40025,Alaska,2020,,,,
524,Joseph R. Biden Jr.,2020-10-23,43.4891,Alaska,2020,,,,
525,Donald Trump,2020-10-23,49.20588,Alaska,2020,,,,
526,Joseph R. Biden Jr.,2020-10-22,43.4375,Alaska,2020,,,,
527,Donald Trump,2020-10-22,49.11024,Alaska,2020,,,,
528,Joseph R. Biden Jr.,2020-10-21,43.54498,Alaska,2020,,,,
529,Donald Trump,2020-10-21,49.07354,Alaska,2020,,,,
530,Joseph R. Biden Jr.,2020-10-20,43.2129,Alaska,2020,,,,
531,Donald Trump,2020-10-20,47.99113,Alaska,2020,,,,
532,Joseph R. Biden Jr.,2020-10-19,43.22175,Alaska,2020,,,,
533,Donald Trump,2020-10-19,48.10606,Alaska,2020,,,,
534,Joseph R. Biden Jr.,2020-10-18,43.39434,Alaska,2020,,,,
535,Donald Trump,2020-10-18,48.14474,Alaska,2020,,,,
536,Joseph R. Biden Jr.,2020-10-17,43.91416,Alaska,2020,,,,
537,Donald Trump,2020-10-17,48.77647,Alaska,2020,,,,
538,Joseph R. Biden Jr.,2020-10-16,43.96978,Alaska,2020,,,,
539,Donald Trump,2020-10-16,48.79763,Alaska,2020,,,,
540,Joseph R. Biden Jr.,2020-10-15,45.59322,Alaska,2020,,,,
541,Donald Trump,2020-10-15,50.1671,Alaska,2020,,,,
542,Joseph R. Biden Jr.,2020-10-14,45.46525,Alaska,2020,,,,
543,Donald Trump,2020-10-14,50.107,Alaska,2020,,,,
544,Joseph R. Biden Jr.,2020-10-13,45.48663,Alaska,2020,,,,
545,Donald Trump,2020-10-13,50.25481,Alaska,2020,,,,
546,Joseph R. Biden Jr.,2020-10-12,45.74681,Alaska,2020,,,,
547,Donald Trump,2020-10-12,50.10859,Alaska,2020,,,,
548,Joseph R. Biden Jr.,2020-10-11,45.70224,Alaska,2020,,,,
549,Donald Trump,2020-10-11,50.09914,Alaska,2020,,,,
550,Joseph R. Biden Jr.,2020-10-10,45.55979,Alaska,2020,,,,
551,Donald Trump,2020-10-10,50.10278,Alaska,2020,,,,
552,Joseph R. Biden Jr.,2020-10-09,45.57193,Alaska,2020,,,,
553,Donald Trump,2020-10-09,50.11095,Alaska,2020,,,,
554,Joseph R. Biden Jr.,2020-10-08,45.51855,Alaska,2020,,,,
555,Donald Trump,2020-10-08,50.13534,Alaska,2020,,,,
556,Joseph R. Biden Jr.,2020-10-07,45.41257,Alaska,2020,,,,
557,Donald Trump,2020-10-07,50.15739,Alaska,2020,,,,
558,Joseph R. Biden Jr.,2020-10-06,45.35101,Alaska,2020,,,,
559,Donald Trump,2020-10-06,50.25486,Alaska,2020,,,,
560,Joseph R. Biden Jr.,2020-10-05,44.8297,Alaska,2020,,,,
561,Donald Trump,2020-10-05,50.5158,Alaska,2020,,,,
562,Joseph R. Biden Jr.,2020-10-04,44.78395,Alaska,2020,,,,
563,Donald Trump,2020-10-04,50.58793,Alaska,2020,,,,
564,Joseph R. Biden Jr.,2020-10-03,44.71049,Alaska,2020,,,,
565,Donald Trump,2020-10-03,50.71675,Alaska,2020,,,,
566,Joseph R. Biden Jr.,2020-10-02,45.36936,Alaska,2020,,,,
567,Donald Trump,2020-10-02,49.70561,Alaska,2020,,,,
568,Joseph R. Biden Jr.,2020-10-01,45.44595,Alaska,2020,,,,
569,Donald Trump,2020-10-01,49.47945,Alaska,2020,,,,
570,Joseph R. Biden Jr.,2020-09-30,45.3106,Alaska,2020,,,,
571,Donald Trump,2020-09-30,49.56713,Alaska,2020,,,,
572,Joseph R. Biden Jr.,2020-09-29,45.24636,Alaska,2020,,,,
573,Donald Trump,2020-09-29,49.71421,Alaska,2020,,,,
574,Joseph R. Biden Jr.,2020-09-28,45.19067,Alaska,2020,,,,
575,Donald Trump,2020-09-28,49.69868,Alaska,2020,,,,
576,Joseph R. Biden Jr.,2020-09-27,44.96538,Alaska,2020,,,,
577,Donald Trump,2020-09-27,50.55995,Alaska,2020,,,,
578,Joseph R. Biden Jr.,2020-09-26,44.92793,Alaska,2020,,,,
579,Donald Trump,2020-09-26,50.63327,Alaska,2020,,,,
580,Joseph R. Biden Jr.,2020-09-25,44.9166,Alaska,2020,,,,
581,Donald Trump,2020-09-25,50.61768,Alaska,2020,,,,
582,Joseph R. Biden Jr.,2020-09-24,44.89877,Alaska,2020,,,,
583,Donald Trump,2020-09-24,50.62388,Alaska,2020,,,,
584,Joseph R. Biden Jr.,2020-09-23,44.97549,Alaska,2020,,,,
585,Donald Trump,2020-09-23,50.54152,Alaska,2020,,,,
586,Joseph R. Biden Jr.,2020-09-22,44.97829,Alaska,2020,,,,
587,Donald Trump,2020-09-22,50.70846,Alaska,2020,,,,
588,Joseph R. Biden Jr.,2020-09-21,44.95048,Alaska,2020,,,,
589,Donald Trump,2020-09-21,50.68174,Alaska,2020,,,,
590,Joseph R. Biden Jr.,2020-09-20,44.89792,Alaska,2020,,,,
591,Donald Trump,2020-09-20,50.68886,Alaska,2020,,,,
592,Joseph R. Biden Jr.,2020-09-19,44.79563,Alaska,2020,,,,
593,Donald Trump,2020-09-19,50.57891,Alaska,2020,,,,
594,Joseph R. Biden Jr.,2020-09-18,44.80798,Alaska,2020,,,,
595,Donald Trump,2020-09-18,50.57747,Alaska,2020,,,,
596,Joseph R. Biden Jr.,2020-09-17,44.79066,Alaska,2020,,,,
597,Donald Trump,2020-09-17,50.74897,Alaska,2020,,,,
598,Joseph R. Biden Jr.,2020-09-16,44.88015,Alaska,2020,,,,
599,Donald Trump,2020-09-16,50.70661,Alaska,2020,,,,
600,Joseph R. Biden Jr.,2020-09-15,44.92591,Alaska,2020,,,,
601,Donald Trump,2020-09-15,50.61965,Alaska,2020,,,,
602,Joseph R. Biden Jr.,2020-09-14,44.95897,Alaska,2020,,,,
603,Donald Trump,2020-09-14,50.64493,Alaska,2020,,,,
604,Joseph R. Biden Jr.,2020-09-13,45.03777,Alaska,2020,,,,
605,Donald Trump,2020-09-13,50.62327,Alaska,2020,,,,
606,Joseph R. Biden Jr.,2020-09-12,45.00145,Alaska,2020,,,,
607,Donald Trump,2020-09-12,50.46317,Alaska,2020,,,,
608,Joseph R. Biden Jr.,2020-09-11,45.03817,Alaska,2020,,,,
609,Donald Trump,2020-09-11,50.48411,Alaska,2020,,,,
610,Joseph R. Biden Jr.,2020-09-10,45.01019,Alaska,2020,,,,
611,Donald Trump,2020-09-10,50.45611,Alaska,2020,,,,
612,Joseph R. Biden Jr.,2020-09-09,44.96201,Alaska,2020,,,,
613,Donald Trump,2020-09-09,50.30647,Alaska,2020,,,,
614,Joseph R. Biden Jr.,2020-09-08,45.1026,Alaska,2020,,,,
615,Donald Trump,2020-09-08,50.49841,Alaska,2020,,,,
616,Joseph R. Biden Jr.,2020-09-07,45.12044,Alaska,2020,,,,
617,Donald Trump,2020-09-07,50.55322,Alaska,2020,,,,
618,Joseph R. Biden Jr.,2020-09-06,45.08349,Alaska,2020,,,,
619,Donald Trump,2020-09-06,50.49557,Alaska,2020,,,,
620,Joseph R. Biden Jr.,2020-09-05,45.07155,Alaska,2020,,,,
621,Donald Trump,2020-09-05,50.4766,Alaska,2020,,,,
622,Joseph R. Biden Jr.,2020-09-04,45.06935,Alaska,2020,,,,
623,Donald Trump,2020-09-04,50.44336,Alaska,2020,,,,
624,Joseph R. Biden Jr.,2020-09-03,44.91601,Alaska,2020,,,,
625,Donald Trump,2020-09-03,50.4234,Alaska,2020,,,,
626,Joseph R. Biden Jr.,2020-09-02,44.94381,Alaska,2020,,,,
627,Donald Trump,2020-09-02,50.39342,Alaska,2020,,,,
628,Joseph R. Biden Jr.,2020-09-01,44.87193,Alaska,2020,,,,
629,Donald Trump,2020-09-01,50.60688,Alaska,2020,,,,
630,Joseph R. Biden Jr.,2020-08-31,44.88847,Alaska,2020,,,,
631,Donald Trump,2020-08-31,50.60184,Alaska,2020,,,,
632,Joseph R. Biden Jr.,2020-08-30,44.79333,Alaska,2020,,,,
633,Donald Trump,2020-08-30,49.88268,Alaska,2020,,,,
634,Joseph R. Biden Jr.,2020-08-29,44.8881,Alaska,2020,,,,
635,Donald Trump,2020-08-29,49.85227,Alaska,2020,,,,
636,Joseph R. Biden Jr.,2020-08-28,44.93068,Alaska,2020,,,,
637,Donald Trump,2020-08-28,49.70348,Alaska,2020,,,,
638,Joseph R. Biden Jr.,2020-08-27,44.78252,Alaska,2020,,,,
639,Donald Trump,2020-08-27,50.03436,Alaska,2020,,,,
640,Joseph R. Biden Jr.,2020-08-26,44.77947,Alaska,2020,,,,
641,Donald Trump,2020-08-26,50.03051,Alaska,2020,,,,
642,Joseph R. Biden Jr.,2020-08-25,45.28898,Alaska,2020,,,,
643,Donald Trump,2020-08-25,49.9716,Alaska,2020,,,,
644,Joseph R. Biden Jr.,2020-08-24,45.33263,Alaska,2020,,,,
645,Donald Trump,2020-08-24,49.95107,Alaska,2020,,,,
646,Joseph R. Biden Jr.,2020-08-23,45.25301,Alaska,2020,,,,
647,Donald Trump,2020-08-23,50.01283,Alaska,2020,,,,
648,Joseph R. Biden Jr.,2020-08-22,45.16827,Alaska,2020,,,,
649,Donald Trump,2020-08-22,50.06706,Alaska,2020,,,,
650,Joseph R. Biden Jr.,2020-08-21,45.2103,Alaska,2020,,,,
651,Donald Trump,2020-08-21,50.24075,Alaska,2020,,,,
652,Joseph R. Biden Jr.,2020-08-20,45.15866,Alaska,2020,,,,
653,Donald Trump,2020-08-20,50.5857,Alaska,2020,,,,
654,Joseph R. Biden Jr.,2020-08-19,45.13128,Alaska,2020,,,,
655,Donald Trump,2020-08-19,50.72805,Alaska,2020,,,,
656,Joseph R. Biden Jr.,2020-08-18,45.18977,Alaska,2020,,,,
657,Donald Trump,2020-08-18,50.7276,Alaska,2020,,,,
658,Joseph R. Biden Jr.,2020-08-17,45.23964,Alaska,2020,,,,
659,Donald Trump,2020-08-17,50.738,Alaska,2020,,,,
660,Joseph R. Biden Jr.,2020-08-16,45.1659,Alaska,2020,,,,
661,Donald Trump,2020-08-16,50.79278,Alaska,2020,,,,
662,Joseph R. Biden Jr.,2020-08-15,45.12683,Alaska,2020,,,,
663,Donald Trump,2020-08-15,50.46395,Alaska,2020,,,,
664,Joseph R. Biden Jr.,2020-08-14,45.12677,Alaska,2020,,,,
665,Donald Trump,2020-08-14,50.46389,Alaska,2020,,,,
666,Joseph R. Biden Jr.,2020-08-13,44.90128,Alaska,2020,,,,
667,Donald Trump,2020-08-13,50.42947,Alaska,2020,,,,
668,Joseph R. Biden Jr.,2020-08-12,44.6632,Alaska,2020,,,,
669,Donald Trump,2020-08-12,50.28853,Alaska,2020,,,,
670,Joseph R. Biden Jr.,2020-08-11,44.74403,Alaska,2020,,,,
671,Donald Trump,2020-08-11,50.29075,Alaska,2020,,,,
672,Joseph R. Biden Jr.,2020-08-10,44.54297,Alaska,2020,,,,
673,Donald Trump,2020-08-10,50.04456,Alaska,2020,,,,
674,Joseph R. Biden Jr.,2020-08-09,44.42546,Alaska,2020,,,,
675,Donald Trump,2020-08-09,50.10209,Alaska,2020,,,,
676,Joseph R. Biden Jr.,2020-08-08,44.43184,Alaska,2020,,,,
677,Donald Trump,2020-08-08,50.1012,Alaska,2020,,,,
678,Joseph R. Biden Jr.,2020-08-07,44.43184,Alaska,2020,,,,
679,Donald Trump,2020-08-07,50.1012,Alaska,2020,,,,
680,Joseph R. Biden Jr.,2020-08-06,44.51038,Alaska,2020,,,,
681,Donald Trump,2020-08-06,50.23341,Alaska,2020,,,,
682,Joseph R. Biden Jr.,2020-08-05,44.60751,Alaska,2020,,,,
683,Donald Trump,2020-08-05,50.35977,Alaska,2020,,,,
684,Joseph R. Biden Jr.,2020-08-04,44.72166,Alaska,2020,,,,
685,Donald Trump,2020-08-04,50.20995,Alaska,2020,,,,
686,Joseph R. Biden Jr.,2020-08-03,44.73504,Alaska,2020,,,,
687,Donald Trump,2020-08-03,50.1494,Alaska,2020,,,,
688,Joseph R. Biden Jr.,2020-08-02,44.6373,Alaska,2020,,,,
689,Donald Trump,2020-08-02,50.05382,Alaska,2020,,,,
690,Joseph R. Biden Jr.,2020-08-01,44.63428,Alaska,2020,,,,
691,Donald Trump,2020-08-01,50.07597,Alaska,2020,,,,
692,Joseph R. Biden Jr.,2020-07-31,44.63428,Alaska,2020,,,,
693,Donald Trump,2020-07-31,50.07597,Alaska,2020,,,,
694,Joseph R. Biden Jr.,2020-07-30,44.50638,Alaska,2020,,,,
695,Donald Trump,2020-07-30,49.87827,Alaska,2020,,,,
696,Joseph R. Biden Jr.,2020-07-29,44.52748,Alaska,2020,,,,
697,Donald Trump,2020-07-29,49.86406,Alaska,2020,,,,
698,Joseph R. Biden Jr.,2020-07-28,44.60486,Alaska,2020,,,,
699,Donald Trump,2020-07-28,49.8541,Alaska,2020,,,,
700,Joseph R. Biden Jr.,2020-07-27,45.72589,Alaska,2020,,,,
701,Donald Trump,2020-07-27,48.74875,Alaska,2020,,,,
702,Joseph R. Biden Jr.,2020-07-26,45.79877,Alaska,2020,,,,
703,Donald Trump,2020-07-26,48.82011,Alaska,2020,,,,
704,Joseph R. Biden Jr.,2020-07-25,45.76921,Alaska,2020,,,,
705,Donald Trump,2020-07-25,48.79656,Alaska,2020,,,,
706,Joseph R. Biden Jr.,2020-07-24,45.7603,Alaska,2020,,,,
707,Donald Trump,2020-07-24,48.7957,Alaska,2020,,,,
708,Joseph R. Biden Jr.,2020-07-23,45.71836,Alaska,2020,,,,
709,Donald Trump,2020-07-23,48.81332,Alaska,2020,,,,
710,Joseph R. Biden Jr.,2020-07-22,45.57714,Alaska,2020,,,,
711,Donald Trump,2020-07-22,48.75497,Alaska,2020,,,,
712,Joseph R. Biden Jr.,2020-07-21,46.0436,Alaska,2020,,,,
713,Donald Trump,2020-07-21,48.67988,Alaska,2020,,,,
714,Joseph R. Biden Jr.,2020-07-20,46.04341,Alaska,2020,,,,
715,Donald Trump,2020-07-20,48.68171,Alaska,2020,,,,
716,Joseph R. Biden Jr.,2020-07-19,46.06503,Alaska,2020,,,,
717,Donald Trump,2020-07-19,48.65944,Alaska,2020,,,,
718,Joseph R. Biden Jr.,2020-07-18,46.08471,Alaska,2020,,,,
719,Donald Trump,2020-07-18,48.59583,Alaska,2020,,,,
720,Joseph R. Biden Jr.,2020-07-17,46.06211,Alaska,2020,,,,
721,Donald Trump,2020-07-17,48.61179,Alaska,2020,,,,
722,Joseph R. Biden Jr.,2020-07-16,45.10979,Alaska,2020,,,,
723,Donald Trump,2020-07-16,48.42318,Alaska,2020,,,,
724,Joseph R. Biden Jr.,2020-07-15,45.1096,Alaska,2020,,,,
725,Donald Trump,2020-07-15,48.42926,Alaska,2020,,,,
726,Joseph R. Biden Jr.,2020-07-14,45.19772,Alaska,2020,,,,
727,Donald Trump,2020-07-14,48.3755,Alaska,2020,,,,
728,Joseph R. Biden Jr.,2020-07-13,45.15611,Alaska,2020,,,,
729,Donald Trump,2020-07-13,48.38502,Alaska,2020,,,,
730,Joseph R. Biden Jr.,2020-07-12,45.0531,Alaska,2020,,,,
731,Donald Trump,2020-07-12,48.41401,Alaska,2020,,,,
732,Joseph R. Biden Jr.,2020-07-11,45.05473,Alaska,2020,,,,
733,Donald Trump,2020-07-11,48.41509,Alaska,2020,,,,
734,Joseph R. Biden Jr.,2020-07-10,45.04256,Alaska,2020,,,,
735,Donald Trump,2020-07-10,48.41798,Alaska,2020,,,,
736,Joseph R. Biden Jr.,2020-07-09,45.02282,Alaska,2020,,,,
737,Donald Trump,2020-07-09,48.41972,Alaska,2020,,,,
738,Joseph R. Biden Jr.,2020-11-03,48.70539,Arizona,2020,,,,
739,Donald Trump,2020-11-03,46.10181,Arizona,2020,,,,
740,Joseph R. Biden Jr.,2020-11-02,48.70539,Arizona,2020,,,,
741,Donald Trump,2020-11-02,46.10181,Arizona,2020,,,,
742,Joseph R. Biden Jr.,2020-11-01,48.83509,Arizona,2020,,,,
743,Donald Trump,2020-11-01,45.75164,Arizona,2020,,,,
744,Joseph R. Biden Jr.,2020-10-31,48.93098,Arizona,2020,,,,
745,Donald Trump,2020-10-31,45.75097,Arizona,2020,,,,
746,Joseph R. Biden Jr.,2020-10-30,48.83559,Arizona,2020,,,,
747,Donald Trump,2020-10-30,45.63936,Arizona,2020,,,,
748,Joseph R. Biden Jr.,2020-10-29,48.50677,Arizona,2020,,,,
749,Donald Trump,2020-10-29,45.72322,Arizona,2020,,,,
750,Joseph R. Biden Jr.,2020-10-28,48.8753,Arizona,2020,,,,
751,Donald Trump,2020-10-28,45.37479,Arizona,2020,,,,
752,Joseph R. Biden Jr.,2020-10-27,48.83427,Arizona,2020,,,,
753,Donald Trump,2020-10-27,45.84827,Arizona,2020,,,,
754,Joseph R. Biden Jr.,2020-10-26,48.77761,Arizona,2020,,,,
755,Donald Trump,2020-10-26,45.84,Arizona,2020,,,,
756,Joseph R. Biden Jr.,2020-10-25,48.74527,Arizona,2020,,,,
757,Donald Trump,2020-10-25,45.75392,Arizona,2020,,,,
758,Joseph R. Biden Jr.,2020-10-24,48.69667,Arizona,2020,,,,
759,Donald Trump,2020-10-24,45.66582,Arizona,2020,,,,
760,Joseph R. Biden Jr.,2020-10-23,48.73225,Arizona,2020,,,,
761,Donald Trump,2020-10-23,45.51712,Arizona,2020,,,,
762,Joseph R. Biden Jr.,2020-10-22,48.84388,Arizona,2020,,,,
